shift_player_key,shift_key,game_id,season_id,shift_index,player_id,player_name,player_number,venue,slot,position,team_name,team_id,period,shift_duration,player_rating,opp_avg_rating,rating_advantage,gf_all,ga_all,pm_all,gf_adj,ga_adj,pm_adj,cf,ca,cf_pct,cf_adj,ca_adj,logical_shift_number,cumulative_duration,shift_duration_id
SP1896900028AG,SH1896900028,18969,N20252026F,28,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,1.0,78.0,5,4.4,0.5999999999999996,0,0,0,0.0,0.0,0.0,0,3,0.0,3.3000000000000003,0.0,1,1021.0,SD04
SP1896900029AG,SH1896900029,18969,N20252026F,29,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,1.0,59.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,1,1080.0,SD03
SP1896900031AG,SH1896900031,18969,N20252026F,31,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,49.0,5,3.4,1.6,0,0,0,0.0,0.0,0.0,1,1,50.0,0.85,1.1764705882352942,2,1129.0,SD03
SP1896900032AG,SH1896900032,18969,N20252026F,32,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,19.0,5,3.4,1.6,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,1148.0,SD01
SP1896900033AG,SH1896900033,18969,N20252026F,33,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,17.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,1,1,50.0,0.9,1.1111111111111112,2,1165.0,SD01
SP1896900034AG,SH1896900034,18969,N20252026F,34,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,67.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,3,0.0,2.85,0.0,2,1232.0,SD04
SP1896900035AG,SH1896900035,18969,N20252026F,35,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,19.0,5,4.2,0.7999999999999998,0,0,0,0.0,0.0,0.0,0,2,0.0,2.1,0.0,2,1251.0,SD01
SP1896900036AG,SH1896900036,18969,N20252026F,36,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,33.0,5,4.6,0.4000000000000003,0,0,0,0.0,0.0,0.0,0,2,0.0,2.3,0.0,2,1284.0,SD02
SP1896900037AG,SH1896900037,18969,N20252026F,37,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,95.0,5,4.2,0.7999999999999998,0,0,0,0.0,0.0,0.0,1,1,50.0,1.05,0.9523809523809524,2,1379.0,SD05
SP1896900038AG,SH1896900038,18969,N20252026F,38,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,11.0,5,4.2,0.7999999999999998,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,1390.0,SD01
SP1896900039AG,SH1896900039,18969,N20252026F,39,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,99.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,1,3,25.0,2.85,1.0526315789473684,2,1489.0,SD05
SP1896900040AG,SH1896900040,18969,N20252026F,40,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,20.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,1509.0,SD01
SP1896900041AG,SH1896900041,18969,N20252026F,41,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,4.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,1513.0,SD01
SP1896900042AG,SH1896900042,18969,N20252026F,42,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,29.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,1,0.0,0.95,0.0,2,1542.0,SD01
SP1896900043AG,SH1896900043,18969,N20252026F,43,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,38.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,3,2,60.0,1.9,3.1578947368421053,2,1580.0,SD02
SP1896900044AG,SH1896900044,18969,N20252026F,44,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,27.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,1607.0,SD01
SP1896900045AG,SH1896900045,18969,N20252026F,45,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,12.0,5,3.4,1.6,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,1619.0,SD01
SP1896900046AG,SH1896900046,18969,N20252026F,46,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,6.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,1625.0,SD01
SP1896900047AG,SH1896900047,18969,N20252026F,47,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,11.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,1636.0,SD01
SP1896900048AG,SH1896900048,18969,N20252026F,48,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,7.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,1643.0,SD01
SP1896900049AG,SH1896900049,18969,N20252026F,49,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,3.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,1646.0,SD01
SP1896900050AG,SH1896900050,18969,N20252026F,50,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,18.0,5,4.2,0.7999999999999998,0,0,0,0.0,0.0,0.0,0,1,0.0,1.05,0.0,2,1664.0,SD01
SP1896900051AG,SH1896900051,18969,N20252026F,51,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,39.0,5,4.2,0.7999999999999998,0,0,0,0.0,0.0,0.0,0,1,0.0,1.05,0.0,2,1703.0,SD02
SP1896900052AG,SH1896900052,18969,N20252026F,52,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,8.0,5,4.4,0.5999999999999996,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,1711.0,SD01
SP1896900053AG,SH1896900053,18969,N20252026F,53,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,124.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,2,1,66.66666666666666,1.0,2.0,2,1835.0,SD05
SP1896900054AG,SH1896900054,18969,N20252026F,54,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,16.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,1851.0,SD01
SP1896900055AG,SH1896900055,18969,N20252026F,55,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,14.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,1865.0,SD01
SP1896900056AG,SH1896900056,18969,N20252026F,56,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,13.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,1878.0,SD01
SP1896900057AG,SH1896900057,18969,N20252026F,57,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,78.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,5,1,83.33333333333334,0.9,5.555555555555555,2,1956.0,SD04
SP1896900058AG,SH1896900058,18969,N20252026F,58,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,11.0,5,4.0,1.0,0,1,-1,0.0,1.0,-1.0,1,1,50.0,1.0,1.0,2,1967.0,SD01
SP1896900059AG,SH1896900059,18969,N20252026F,59,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,32.0,5,4.2,0.7999999999999998,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,1999.0,SD02
SP1896900060AG,SH1896900060,18969,N20252026F,60,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,52.0,5,4.2,0.7999999999999998,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,2051.0,SD03
SP1896900061AG,SH1896900061,18969,N20252026F,61,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,11.0,5,4.2,0.7999999999999998,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,2062.0,SD01
SP1896900062AG,SH1896900062,18969,N20252026F,62,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,4.0,5,4.2,0.7999999999999998,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,2066.0,SD01
SP1896900063AG,SH1896900063,18969,N20252026F,63,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,2.0,94.0,5,4.25,0.75,0,0,0,0.0,0.0,0.0,0,1,0.0,1.0625,0.0,2,2160.0,SD05
SP1896900065AG,SH1896900065,18969,N20252026F,65,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,35.0,5,4.0,1.0,1,0,1,1.0,0.0,1.0,0,1,0.0,1.0,0.0,3,2195.0,SD02
SP1896900066AG,SH1896900066,18969,N20252026F,66,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,48.0,5,3.4,1.6,0,0,0,0.0,0.0,0.0,2,0,100.0,0.0,2.3529411764705883,3,2243.0,SD03
SP1896900067AG,SH1896900067,18969,N20252026F,67,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,52.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,2,0.0,1.9,0.0,3,2295.0,SD03
SP1896900068AG,SH1896900068,18969,N20252026F,68,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,16.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,2,0.0,1.9,0.0,3,2311.0,SD01
SP1896900069AG,SH1896900069,18969,N20252026F,69,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,17.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,2328.0,SD01
SP1896900070AG,SH1896900070,18969,N20252026F,70,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,11.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,2339.0,SD01
SP1896900071AG,SH1896900071,18969,N20252026F,71,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,7.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,2346.0,SD01
SP1896900072AG,SH1896900072,18969,N20252026F,72,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,63.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,3,0.0,2.85,0.0,3,2409.0,SD04
SP1896900073AG,SH1896900073,18969,N20252026F,73,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,70.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,0,2,0.0,2.0,0.0,3,2479.0,SD04
SP1896900074AG,SH1896900074,18969,N20252026F,74,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,73.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,2,1,66.66666666666666,1.0,2.0,3,2552.0,SD04
SP1896900075AG,SH1896900075,18969,N20252026F,75,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,13.0,5,4.0,1.0,0,1,-1,0.0,1.0,-1.0,1,1,50.0,1.0,1.0,3,2565.0,SD01
SP1896900076AG,SH1896900076,18969,N20252026F,76,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,32.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,2597.0,SD02
SP1896900077AG,SH1896900077,18969,N20252026F,77,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,61.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,1,0.0,0.95,0.0,3,2658.0,SD04
SP1896900078AG,SH1896900078,18969,N20252026F,78,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,42.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,1,1,50.0,1.0,1.0,3,2700.0,SD02
SP1896900079AG,SH1896900079,18969,N20252026F,79,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,9.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,2709.0,SD01
SP1896900080AG,SH1896900080,18969,N20252026F,80,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,11.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,2720.0,SD01
SP1896900081AG,SH1896900081,18969,N20252026F,81,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,50.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,1,1,50.0,0.95,1.0526315789473684,3,2770.0,SD03
SP1896900082AG,SH1896900082,18969,N20252026F,82,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,2.0,5,4.2,0.7999999999999998,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,2772.0,SD01
SP1896900083AG,SH1896900083,18969,N20252026F,83,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,34.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,2806.0,SD02
SP1896900084AG,SH1896900084,18969,N20252026F,84,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,22.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,0,2,0.0,2.0,0.0,3,2828.0,SD01
SP1896900085AG,SH1896900085,18969,N20252026F,85,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,16.0,5,4.4,0.5999999999999996,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,0.9090909090909092,3,2844.0,SD01
SP1896900086AG,SH1896900086,18969,N20252026F,86,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,45.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,2,0,100.0,0.0,2.1052631578947367,3,2889.0,SD03
SP1896900087AG,SH1896900087,18969,N20252026F,87,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,24.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.0526315789473684,3,2913.0,SD01
SP1896900088AG,SH1896900088,18969,N20252026F,88,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,58.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,2,1,66.66666666666666,0.9,2.2222222222222223,3,2971.0,SD03
SP1896900089AG,SH1896900089,18969,N20252026F,89,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,27.0,5,4.2,0.7999999999999998,0,0,0,0.0,0.0,0.0,0,1,0.0,1.05,0.0,3,2998.0,SD01
SP1896900090AG,SH1896900090,18969,N20252026F,90,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,42.0,5,4.2,0.7999999999999998,0,2,-2,0.0,1.9047619047619049,-1.9047619047619049,4,2,66.66666666666666,2.1,3.809523809523809,3,3040.0,SD02
SP1896900091AG,SH1896900091,18969,N20252026F,91,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,69.0,5,4.2,0.7999999999999998,0,0,0,0.0,0.0,0.0,0,2,0.0,2.1,0.0,3,3109.0,SD04
SP1896900092AG,SH1896900092,18969,N20252026F,92,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,15.0,5,4.2,0.7999999999999998,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,3124.0,SD01
SP1896900093AG,SH1896900093,18969,N20252026F,93,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,9.0,5,4.2,0.7999999999999998,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,3133.0,SD01
SP1896900094AG,SH1896900094,18969,N20252026F,94,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,15.0,5,4.2,0.7999999999999998,0,0,0,0.0,0.0,0.0,0,1,0.0,1.05,0.0,3,3148.0,SD01
SP1896900095AG,SH1896900095,18969,N20252026F,95,P100016,Wyatt Crandall,39,away,goalie,G,Velodrome,N10010,3.0,10.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,1,0.0,0.95,0.0,3,3158.0,SD01
SP1896900002HF3,SH1896900002,18969,N20252026F,2,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,1.0,79.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,1.0526315789473684,1,79.0,SD04
SP1896900003HF3,SH1896900003,18969,N20252026F,3,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,1.0,9.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,1,88.0,SD01
SP1896900004HF3,SH1896900004,18969,N20252026F,4,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,1.0,29.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,1,117.0,SD01
SP1896900005HF3,SH1896900005,18969,N20252026F,5,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,1.0,4.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,1,121.0,SD01
SP1896900014HF3,SH1896900014,18969,N20252026F,14,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,1.0,49.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,1,0,100.0,0.95,0.0,2,170.0,SD03
SP1896900015HF3,SH1896900015,18969,N20252026F,15,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,1.0,9.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,179.0,SD01
SP1896900016HF3,SH1896900016,18969,N20252026F,16,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,1.0,23.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,202.0,SD01
SP1896900017HF3,SH1896900017,18969,N20252026F,17,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,1.0,6.0,4,4.2,-0.2000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,208.0,SD01
SP1896900018HF3,SH1896900018,18969,N20252026F,18,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,1.0,7.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,215.0,SD01
SP1896900019HF3,SH1896900019,18969,N20252026F,19,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,1.0,14.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,229.0,SD01
SP1896900020HF3,SH1896900020,18969,N20252026F,20,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,1.0,18.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,1,1,50.0,1.0,1.0,2,247.0,SD01
SP1896900025HF3,SH1896900025,18969,N20252026F,25,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,1.0,79.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,1,2,33.33333333333333,0.95,2.1052631578947367,3,326.0,SD04
SP1896900026HF3,SH1896900026,18969,N20252026F,26,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,1.0,5.0,4,4.0,0.0,0,1,-1,0.0,1.0,-1.0,0,1,0.0,0.0,1.0,3,331.0,SD01
SP1896900033HF3,SH1896900033,18969,N20252026F,33,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,2.0,17.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,1,1,50.0,0.95,1.0526315789473684,4,348.0,SD01
SP1896900034HF3,SH1896900034,18969,N20252026F,34,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,2.0,67.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,3,0.0,0.0,3.0,4,415.0,SD04
SP1896900035HF3,SH1896900035,18969,N20252026F,35,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,2.0,19.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,2,0.0,0.0,2.0,4,434.0,SD01
SP1896900036HF3,SH1896900036,18969,N20252026F,36,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,2.0,33.0,4,4.2,-0.2000000000000001,0,0,0,0.0,0.0,0.0,0,2,0.0,0.0,1.9047619047619049,4,467.0,SD02
SP1896900041HF3,SH1896900041,18969,N20252026F,41,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,2.0,4.0,4,4.4,-0.4000000000000003,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,5,471.0,SD01
SP1896900042HF3,SH1896900042,18969,N20252026F,42,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,2.0,29.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,1.0,5,500.0,SD01
SP1896900043HF3,SH1896900043,18969,N20252026F,43,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,2.0,38.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,3,2,60.0,3.0,2.0,5,538.0,SD02
SP1896900044HF3,SH1896900044,18969,N20252026F,44,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,2.0,27.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,5,565.0,SD01
SP1896900056HF3,SH1896900056,18969,N20252026F,56,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,2.0,13.0,4,4.2,-0.2000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,6,578.0,SD01
SP1896900057HF3,SH1896900057,18969,N20252026F,57,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,2.0,78.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,5,1,83.33333333333334,4.75,1.0526315789473684,6,656.0,SD04
SP1896900058HF3,SH1896900058,18969,N20252026F,58,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,2.0,11.0,4,3.8,0.2000000000000001,1,0,1,0.95,0.0,0.95,1,1,50.0,0.95,1.0526315789473684,6,667.0,SD01
SP1896900070HF3,SH1896900070,18969,N20252026F,70,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,3.0,11.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,7,678.0,SD01
SP1896900071HF3,SH1896900071,18969,N20252026F,71,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,3.0,7.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,7,685.0,SD01
SP1896900078HF3,SH1896900078,18969,N20252026F,78,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,3.0,42.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,1,1,50.0,1.0,1.0,8,727.0,SD02
SP1896900079HF3,SH1896900079,18969,N20252026F,79,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,3.0,9.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,736.0,SD01
SP1896900080HF3,SH1896900080,18969,N20252026F,80,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,3.0,11.0,4,4.2,-0.2000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,8,747.0,SD01
SP1896900081HF3,SH1896900081,18969,N20252026F,81,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,3.0,50.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,1,1,50.0,1.0,1.0,8,797.0,SD03
SP1896900082HF3,SH1896900082,18969,N20252026F,82,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,3.0,2.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,8,799.0,SD01
SP1896900089HF3,SH1896900089,18969,N20252026F,89,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,3.0,27.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,1.0526315789473684,9,826.0,SD01
SP1896900090HF3,SH1896900090,18969,N20252026F,90,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,3.0,42.0,4,4.0,0.0,2,0,2,2.0,0.0,2.0,4,2,66.66666666666666,4.0,2.0,9,868.0,SD02
SP1896900091HF3,SH1896900091,18969,N20252026F,91,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,3.0,69.0,4,4.2,-0.2000000000000001,0,0,0,0.0,0.0,0.0,0,2,0.0,0.0,1.9047619047619049,9,937.0,SD04
SP1896900098HF3,SH1896900098,18969,N20252026F,98,P100022,Chris Dube,34,home,forward_3,F3,Platinum,N10008,3.0,58.0,4,4.8,-0.7999999999999998,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.8333333333333334,10,995.0,SD03
SP1896900002HD1,SH1896900002,18969,N20252026F,2,P100023,Alex Considine,3,home,defense_1,D1,Platinum,N10008,1.0,79.0,4,3.8,0.2000000000000001,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,1.0526315789473684,1,79.0,SD04
SP1896900003HD1,SH1896900003,18969,N20252026F,3,P100023,Alex Considine,3,home,defense_1,D1,Platinum,N10008,1.0,9.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,1,88.0,SD01
SP1896900004HD1,SH1896900004,18969,N20252026F,4,P100023,Alex Considine,3,home,defense_1,D1,Platinum,N10008,1.0,29.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,1,117.0,SD01
SP1896900005HD1,SH1896900005,18969,N20252026F,5,P100023,Alex Considine,3,home,defense_1,D1,Platinum,N10008,1.0,4.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,1,121.0,SD01
SP1896900006HD1,SH1896900006,18969,N20252026F,6,P100023,Alex Considine,3,home,defense_1,D1,Platinum,N10008,1.0,8.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,1,129.0,SD01
SP1896900007HD2,SH1896900007,18969,N20252026F,7,P100023,Alex Considine,3,home,defense_2,D2,Platinum,N10008,1.0,102.0,4,4.2,-0.2000000000000001,0,0,0,0.0,0.0,0.0,1,2,33.33333333333333,1.05,1.9047619047619049,1,231.0,SD05
SP1896900008HD2,SH1896900008,18969,N20252026F,8,P100023,Alex Considine,3,home,defense_2,D2,Platinum,N10008,1.0,7.0,4,4.0,0.0,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,1.0,1,238.0,SD01
