wowy_key,game_id,player_id,teammate_id,toi_with,toi_without,toi_total,pct_with,player_1_id,player_2_id,venue,shifts_together,p1_shifts_without_p2,p2_shifts_without_p1,total_p1_shifts,total_p2_shifts,p1_logical_shifts,p2_logical_shifts,venue_id,home_team_id,away_team_id,toi_together,toi_apart,gf_pct_together,gf_pct_apart,gf_pct_delta,cf_pct_together,cf_pct_apart,cf_pct_delta,xgf_pct_together,xgf_pct_apart,xgf_pct_delta,relative_corsi,relative_fenwick,player_1_name,player_2_name
WY1898722191252,18987,P100224,P100230,668.0,689.0,1357.0,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898712522219,18987,P100230,P100224,668.0,686.0,1354.0,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898776850654,18987,P100009,P100080,900.0,2291.0,3191.0,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706547685,18987,P100080,P100009,900.0,0.0,900.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898766090654,18987,P100033,P100080,247.0,1186.0,1433.0,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706546609,18987,P100080,P100033,247.0,653.0,900.0,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732790654,18987,P100034,P100080,244.0,1227.0,1471.0,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706543279,18987,P100080,P100034,244.0,656.0,900.0,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706542527,18987,P100080,P100099,57.0,843.0,900.0,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898725270654,18987,P100099,P100080,57.0,1135.0,1192.0,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706549709,18987,P100080,P100232,625.0,275.0,900.0,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898797090654,18987,P100232,P100080,625.0,57.0,682.0,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898787669204,18987,P100108,P100132,506.0,1252.0,1758.0,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898792048766,18987,P100132,P100108,506.0,696.0,1202.0,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898792048855,18987,P100132,P100198,444.0,758.0,1202.0,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788559204,18987,P100198,P100132,444.0,1126.0,1570.0,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898792041796,18987,P100132,P100201,618.0,584.0,1202.0,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717969204,18987,P100201,P100132,618.0,932.0,1550.0,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898792042219,18987,P100132,P100224,431.0,771.0,1202.0,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898722199204,18987,P100224,P100132,431.0,926.0,1357.0,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717510654,18987,P100032,P100080,692.0,1157.0,1849.0,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706541751,18987,P100080,P100032,692.0,208.0,900.0,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717512527,18987,P100032,P100099,837.0,1012.0,1849.0,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898725271751,18987,P100099,P100032,837.0,355.0,1192.0,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717519709,18987,P100032,P100232,495.0,1354.0,1849.0,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898797091751,18987,P100232,P100032,495.0,187.0,682.0,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706548883,18987,P100080,P100170,617.0,283.0,900.0,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788830654,18987,P100170,P100080,617.0,1110.0,1727.0,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898725278883,18987,P100099,P100170,811.0,381.0,1192.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788832527,18987,P100170,P100099,811.0,916.0,1727.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788839709,18987,P100170,P100232,461.0,1266.0,1727.0,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898797098883,18987,P100232,P100170,461.0,221.0,682.0,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898737738766,18987,P100001,P100108,865.0,825.0,1690.0,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898787663773,18987,P100108,P100001,865.0,893.0,1758.0,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898737738855,18987,P100001,P100198,798.0,892.0,1690.0,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788553773,18987,P100198,P100001,798.0,772.0,1570.0,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898737732219,18987,P100001,P100224,543.0,1147.0,1690.0,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898722193773,18987,P100224,P100001,543.0,814.0,1357.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898776853154,18987,P100009,P100223,888.0,2303.0,3191.0,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898731547685,18987,P100223,P100009,888.0,0.0,888.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717513154,18987,P100032,P100223,668.0,1181.0,1849.0,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898731541751,18987,P100223,P100032,668.0,220.0,888.0,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706543214,18987,P100080,P100185,137.0,763.0,900.0,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732140654,18987,P100185,P100080,137.0,1312.0,1449.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706543154,18987,P100080,P100223,758.0,142.0,900.0,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898731540654,18987,P100223,P100080,758.0,130.0,888.0,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788833154,18987,P100170,P100223,580.0,1147.0,1727.0,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898731548883,18987,P100223,P100170,580.0,308.0,888.0,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732143154,18987,P100185,P100223,251.0,1198.0,1449.0,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898731543214,18987,P100223,P100185,251.0,637.0,888.0,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898781912219,18987,P100002,P100224,582.0,1104.0,1686.0,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898722198191,18987,P100224,P100002,582.0,775.0,1357.0,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898785832219,18987,P100105,P100224,714.0,792.0,1506.0,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898722198583,18987,P100224,P100105,714.0,643.0,1357.0,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898778083154,18987,P100128,P100223,130.0,1084.0,1214.0,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898731547808,18987,P100223,P100128,130.0,758.0,888.0,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898737734517,18987,P100001,P100064,515.0,1175.0,1690.0,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898745173773,18987,P100064,P100001,515.0,612.0,1127.0,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898745178583,18987,P100064,P100105,223.0,904.0,1127.0,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898785834517,18987,P100105,P100064,223.0,1283.0,1506.0,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898785831796,18987,P100105,P100201,577.0,929.0,1506.0,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717968583,18987,P100201,P100105,577.0,973.0,1550.0,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732793214,18987,P100034,P100185,994.0,477.0,1471.0,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732143279,18987,P100185,P100034,994.0,455.0,1449.0,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898785831252,18987,P100105,P100230,623.0,883.0,1506.0,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898712528583,18987,P100230,P100105,623.0,731.0,1354.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898785838855,18987,P100105,P100198,131.0,1375.0,1506.0,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788558583,18987,P100198,P100105,131.0,1439.0,1570.0,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898722622527,18987,P100031,P100099,25.0,1080.0,1105.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898725272262,18987,P100099,P100031,25.0,1167.0,1192.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898725273214,18987,P100099,P100185,147.0,1045.0,1192.0,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732142527,18987,P100185,P100099,147.0,1302.0,1449.0,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898737731252,18987,P100001,P100230,670.0,1020.0,1690.0,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898712523773,18987,P100230,P100001,670.0,684.0,1354.0,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898758821751,18987,P100004,P100032,737.0,288.0,1025.0,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717515882,18987,P100032,P100004,737.0,1112.0,1849.0,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717513279,18987,P100032,P100034,84.0,1765.0,1849.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732791751,18987,P100034,P100032,84.0,1387.0,1471.0,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717511411,18987,P100032,P100214,873.0,976.0,1849.0,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898714111751,18987,P100214,P100032,873.0,308.0,1181.0,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898758820654,18987,P100004,P100080,24.0,1001.0,1025.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706545882,18987,P100080,P100004,24.0,876.0,900.0,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898758823154,18987,P100004,P100223,13.0,1012.0,1025.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898731545882,18987,P100223,P100004,13.0,875.0,888.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732793154,18987,P100034,P100223,266.0,1205.0,1471.0,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898731543279,18987,P100223,P100034,266.0,622.0,888.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898731549709,18987,P100223,P100232,510.0,378.0,888.0,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898797093154,18987,P100232,P100223,510.0,172.0,682.0,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898722620654,18987,P100031,P100080,21.0,1084.0,1105.0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706542262,18987,P100080,P100031,21.0,879.0,900.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898722629709,18987,P100031,P100232,11.0,1094.0,1105.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898797092262,18987,P100232,P100031,11.0,671.0,682.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898778081411,18987,P100128,P100214,16.0,1198.0,1214.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898714117808,18987,P100214,P100128,16.0,1165.0,1181.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898758828883,18987,P100004,P100170,709.0,316.0,1025.0,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788835882,18987,P100170,P100004,709.0,1018.0,1727.0,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788831411,18987,P100170,P100214,851.0,876.0,1727.0,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898714118883,18987,P100214,P100170,851.0,330.0,1181.0,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898781918855,18987,P100002,P100198,1020.0,666.0,1686.0,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788558191,18987,P100198,P100002,1020.0,550.0,1570.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898785838766,18987,P100105,P100108,1004.0,502.0,1506.0,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898787668583,18987,P100108,P100105,1004.0,754.0,1758.0,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898745179204,18987,P100064,P100132,334.0,793.0,1127.0,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898792044517,18987,P100132,P100064,334.0,868.0,1202.0,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898708128855,18987,P100039,P100198,422.0,537.0,959.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788550812,18987,P100198,P100039,422.0,1148.0,1570.0,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898778089709,18987,P100128,P100232,6.0,1208.0,1214.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898797097808,18987,P100232,P100128,6.0,676.0,682.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898708121252,18987,P100039,P100230,184.0,775.0,959.0,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898712520812,18987,P100230,P100039,184.0,1170.0,1354.0,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717516609,18987,P100032,P100033,42.0,1807.0,1849.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898766091751,18987,P100033,P100032,42.0,1391.0,1433.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898766093154,18987,P100033,P100223,262.0,1171.0,1433.0,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898731546609,18987,P100223,P100033,262.0,626.0,888.0,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898745172219,18987,P100064,P100224,159.0,968.0,1127.0,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898722194517,18987,P100224,P100064,159.0,1198.0,1357.0,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898792041252,18987,P100132,P100230,145.0,1057.0,1202.0,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898712529204,18987,P100230,P100132,145.0,1209.0,1354.0,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706541411,18987,P100080,P100214,64.0,836.0,900.0,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898714110654,18987,P100214,P100080,64.0,1117.0,1181.0,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732141411,18987,P100185,P100214,142.0,1307.0,1449.0,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898714113214,18987,P100214,P100185,142.0,1039.0,1181.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898758823214,18987,P100004,P100185,49.0,976.0,1025.0,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732145882,18987,P100185,P100004,49.0,1400.0,1449.0,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
