event_player_key,event_key,game_id,player_id,event_index,player_role,role_number,period,event_type,player_game_number,linked_event_index,tracking_event_index,event_start_min,event_start_sec,event_end_min,event_end_sec,role_abrev,event_team_zone,home_team_zone,away_team_zone,team_venue,team_venue_abv,side_of_puck,sequence_index,play_index,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,zone_change_index,home_team,away_team,Type,event_detail,event_detail_2,event_successful,shift_index,duration,time_start_total_seconds,time_end_total_seconds,running_intermission_duration,period_start_total_running_seconds,running_video_time,event_running_start,event_running_end,player_team,player_name,play_detail,period_id,venue_id,event_type_id,event_detail_id,event_detail_2_id,success_id,play_detail_success_id,zone_id,play_detail_id,play_detail_2_id,role_id,home_team_id,away_team_id,player_team_id,shift_key
EP1898107440,EV1898101708,18981,P100093,1708.0,opp_team_player_1,1.0,2.0,Zone_Entry_Exit,93.0,,1708.0,6.0,34.0,,,o,d,d,,Home,h,Defensive,,,,,,,308.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-Pass,,60.0,0.0,394.0,394.0,72.0,1152.0,1838.0,1833.0,1838.0,Velodrome,Pat Major,,P0002,VN0001,ET0020,ED0053,E20094,,,ZN0002,,,RL0008,N10004,N10010,N10010,SH1898100060
EP1898107441,EV1898101709,18981,P100079,1709.0,event_team_player_1,1.0,2.0,Pass,44.0,,1709.0,6.0,34.0,,,e,,,,Home,h,Offensive,,,,,,,308.0,Nelson,Velodrome,Pass,Pass_Deflected,Pass-Stretch,,60.0,0.0,394.0,394.0,72.0,1152.0,1838.0,1833.0,1838.0,Nelson,Joe Lopez,,P0002,VN0001,ET0009,ED0013,E20032,,,,,,RL0001,N10004,N10010,N10004,SH1898100060
EP1898107442,EV1898101709,18981,P100078,1709.0,event_team_player_2,2.0,2.0,Pass,10.0,,1709.0,6.0,34.0,,,e,,,,Home,h,Offensive,,,,,,,308.0,Nelson,Velodrome,Pass,Pass_Deflected,Pass-Stretch,,60.0,0.0,394.0,394.0,72.0,1152.0,1838.0,1833.0,1838.0,Nelson,Kyle Popovich,,P0002,VN0001,ET0009,ED0013,E20032,,,,,,RL0002,N10004,N10010,N10004,SH1898100060
EP1898107443,EV1898101709,18981,P100093,1709.0,opp_team_player_1,1.0,2.0,Pass,93.0,,1709.0,6.0,34.0,,,o,,,,Home,h,Defensive,,,,,,,308.0,Nelson,Velodrome,Pass,Pass_Deflected,Pass-Stretch,,60.0,0.0,394.0,394.0,72.0,1152.0,1838.0,1833.0,1838.0,Velodrome,Pat Major,,P0002,VN0001,ET0009,ED0013,E20032,,,,,,RL0008,N10004,N10010,N10010,SH1898100060
EP1898107444,EV1898101710,18981,P100079,1710.0,event_team_player_1,1.0,2.0,Zone_Entry_Exit,44.0,,1710.0,6.0,32.0,,,e,o,o,,Home,h,Offensive,,,,,,,309.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-PassMiss/Misplay,,60.0,0.0,392.0,392.0,72.0,1152.0,1840.0,1835.0,1840.0,Nelson,Joe Lopez,,P0002,VN0001,ET0020,ED0052,E20084,,,ZN0001,,,RL0001,N10004,N10010,N10004,SH1898100060
EP1898107445,EV1898101711,18981,P100078,1711.0,event_team_player_1,1.0,2.0,Pass,10.0,,1711.0,6.0,31.0,,,e,,,,Home,h,Offensive,,,,,,,309.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Drop,,60.0,0.0,391.0,391.0,72.0,1152.0,1841.0,1836.0,1841.0,Nelson,Kyle Popovich,,P0002,VN0001,ET0009,ED0010,E20024,,,,,,RL0001,N10004,N10010,N10004,SH1898100060
EP1898107446,EV1898101711,18981,P100197,1711.0,event_team_player_2,2.0,2.0,Pass,80.0,,1711.0,6.0,31.0,,,e,,,,Home,h,Offensive,,,,,,,309.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Drop,,60.0,0.0,391.0,391.0,72.0,1152.0,1841.0,1836.0,1841.0,Nelson,Samuel Yetsko,,P0002,VN0001,ET0009,ED0010,E20024,,,,,,RL0002,N10004,N10010,N10004,SH1898100060
EP1898107447,EV1898101712,18981,P100197,1712.0,event_team_player_1,1.0,2.0,Possession,80.0,,1712.0,6.0,31.0,6.0,26.0,e,,,,Home,h,Offensive,,,,,,,309.0,Nelson,Velodrome,Possession,,,,60.0,5.0,391.0,386.0,72.0,1152.0,1841.0,1836.0,1846.0,Nelson,Samuel Yetsko,,P0002,VN0001,ET0013,,,,,,,,RL0001,N10004,N10010,N10004,SH1898100060
EP1898107448,EV1898101712,18981,P100001,1712.0,opp_team_player_1,1.0,2.0,Possession,70.0,,1712.0,6.0,31.0,6.0,26.0,o,,,,Home,h,Defensive,,,,,,,309.0,Nelson,Velodrome,Possession,,,,60.0,5.0,391.0,386.0,72.0,1152.0,1841.0,1836.0,1846.0,Velodrome,Sam Downs,,P0002,VN0001,ET0013,,,,,,,,RL0008,N10004,N10010,N10010,SH1898100060
EP1898107449,EV1898101713,18981,P100197,1713.0,event_team_player_1,1.0,2.0,Play,80.0,,1713.0,6.0,26.0,,,e,,,,Home,h,Offensive,,,,,,,309.0,Nelson,Velodrome,Play,Play_Offensive,Play-Dump/RimInZone,,60.0,0.0,386.0,386.0,72.0,1152.0,1846.0,1841.0,1846.0,Nelson,Samuel Yetsko,,P0002,VN0001,ET0012,ED0018,E20039,,,,,,RL0001,N10004,N10010,N10004,SH1898100060
EP1898107450,EV1898101714,18981,P100078,1714.0,event_team_player_1,1.0,2.0,Pass,10.0,,1714.0,6.0,22.0,,,e,,,,Home,h,Offensive,,,,,,,309.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Forehand,,60.0,0.0,382.0,382.0,72.0,1152.0,1850.0,1845.0,1850.0,Nelson,Kyle Popovich,,P0002,VN0001,ET0009,ED0010,E20026,,,,,,RL0001,N10004,N10010,N10004,SH1898100060
EP1898107451,EV1898101714,18981,P100079,1714.0,event_team_player_2,2.0,2.0,Pass,44.0,,1714.0,6.0,22.0,,,e,,,,Home,h,Offensive,,,,,,,309.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Forehand,,60.0,0.0,382.0,382.0,72.0,1152.0,1850.0,1845.0,1850.0,Nelson,Joe Lopez,,P0002,VN0001,ET0009,ED0010,E20026,,,,,,RL0002,N10004,N10010,N10004,SH1898100060
EP1898107452,EV1898101715,18981,P100079,1715.0,event_team_player_1,1.0,2.0,Possession,44.0,,1715.0,6.0,22.0,6.0,20.0,e,,,,Home,h,Offensive,,,,,,,309.0,Nelson,Velodrome,Possession,,,,60.0,2.0,382.0,380.0,72.0,1152.0,1850.0,1845.0,1852.0,Nelson,Joe Lopez,,P0002,VN0001,ET0013,,,,,,,,RL0001,N10004,N10010,N10004,SH1898100060
